Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1163834,-,-,-,42.45,-76.46,-5,286,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,3.0.6
Year,Month,Day,Hour,Minute,Precipitable Water,Surface Albedo,Wind Speed,DNI,DHI,Temperature,GHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,14,14,30,2.786,0.168,0.1,460,281,25,673.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,14,15,30,2.846,0.168,0.1,518,199,25,650.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,14,16,30,2.916,0.168,0.1,653,107,24,557.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,14,17,30,3.008,0.168,0.1,485,83,22,488.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,14,18,30,3.115,0.168,0.1,191,37,20,336.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,14,19,30,3.217,0.168,0.1,0,0,18,174.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,14,20,30,3.321,0.168,0.1,0,0,18,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,14,21,30,3.441,0.168,0.1,0,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,14,22,30,3.538,0.168,0.1,0,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,14,23,30,3.564,0.168,0.1,0,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,0,30,3.526,0.168,0.1,0,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,1,30,3.446,0.168,0.1,0,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,2,30,3.344,0.168,0.1,0,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,3,30,3.221,0.168,0.1,0,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,4,30,3.072,0.168,0.1,0,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,5,30,2.918,0.168,0.1,0,11,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,6,30,2.8,0.168,0.1,272,89,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,7,30,2.74,0.168,0.1,484,136,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,8,30,2.733,0.168,0.1,627,157,24,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,9,30,2.778,0.168,0.1,723,163,25,290.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,10,30,2.879,0.168,0.1,442,319,26,441.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,11,30,3.014,0.168,0.1,472,344,27,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,12,30,3.158,0.168,0.1,132,434,27,720.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,13,30,3.281,0.168,0.1,288,393,27,604.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,14,30,3.361,0.168,0.1,58,328,27,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,15,30,3.392,0.168,0.1,67,267,26,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,16,30,3.391,0.168,0.1,0,54,25,325.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,17,30,3.377,0.168,0.1,368,103,23,69.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,18,30,3.344,0.168,0.3,127,37,21,81.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,19,30,3.27,0.168,0.4,0,0,20,104.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,20,30,3.161,0.168,0.4,0,0,19,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,21,30,3.07,0.168,0.4,0,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,22,30,3.016,0.168,0.5,0,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,15,23,30,2.969,0.168,0.6,0,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,0,30,2.912,0.168,0.6,0,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,1,30,2.842,0.168,0.3,0,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,2,30,2.751,0.168,0.1,0,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,3,30,2.635,0.168,0.1,0,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,4,30,2.536,0.168,0.1,0,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,5,30,2.495,0.168,0.1,42,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,6,30,2.501,0.168,0.1,369,75,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,7,30,2.534,0.168,0.1,80,162,20,11.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,8,30,2.57,0.168,0.1,697,128,22,92.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,9,30,2.577,0.168,0.1,475,254,23,92.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,10,30,2.548,0.168,0.1,770,170,24,244.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,11,30,2.506,0.168,0.1,788,178,25,464.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,12,30,2.476,0.168,0.1,794,178,25,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,13,30,2.46,0.168,0.1,832,142,25,639.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,14,30,2.433,0.168,0.1,806,133,25,766.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,15,30,2.385,0.168,0.1,758,120,24,662.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,16,30,2.332,0.168,0.1,675,102,23,662.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,17,30,2.282,0.168,0.1,527,75,21,522.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,18,30,2.242,0.168,0.1,234,32,18,371.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,19,30,2.225,0.168,0.2,0,0,16,244.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,20,30,2.231,0.168,0.3,0,0,15,69.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,21,30,2.246,0.168,0.3,0,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,22,30,2.268,0.168,0.3,0,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,16,23,30,2.297,0.168,0.3,0,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,0,30,2.316,0.168,0.3,0,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,1,30,2.292,0.168,0.2,0,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,2,30,2.222,0.168,0.2,0,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,3,30,2.139,0.168,0.1,0,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,4,30,2.077,0.168,0.1,0,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,5,30,2.085,0.168,0.1,0,15,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,6,30,2.195,0.168,0.1,467,61,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,7,30,2.39,0.168,0.1,656,87,19,23.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,8,30,2.636,0.168,0.1,750,106,22,116.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,9,30,2.91,0.168,0,803,119,24,325.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,10,30,3.213,0.168,0,830,128,25,441.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,11,30,3.542,0.168,0,831,139,26,534.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,12,30,3.879,0.168,0,471,346,27,662.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,13,30,4.179,0.168,0,438,331,27,755.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,14,30,4.432,0.168,0,390,309,27,720.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,15,30,4.675,0.168,0,356,248,26,604.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,16,30,4.889,0.168,0.1,125,192,24,488.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,17,30,5.016,0.168,0.1,82,108,22,383.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,18,30,5.077,0.168,0.1,4,29,21,313.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,19,30,5.147,0.168,0.1,0,0,20,92.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,20,30,5.225,0.168,0.1,0,0,20,11.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,21,30,5.266,0.168,0.1,0,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,22,30,5.249,0.168,0.2,0,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,17,23,30,5.195,0.168,0.2,0,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,0,30,5.126,0.168,0.2,0,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,1,30,5.04,0.168,0.2,0,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,2,30,4.991,0.168,0.1,0,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,3,30,5.032,0.168,0.1,0,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,4,30,5.106,0.168,0.1,0,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,5,30,5.172,0.168,0.1,0,7,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,6,30,5.213,0.168,0.1,111,83,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,7,30,5.187,0.168,0.1,0,7,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,8,30,5.11,0.168,0.1,0,60,25,34.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,9,30,4.99,0.168,0.1,0,102,26,46.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,10,30,4.741,0.168,0.1,92,380,27,46.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,11,30,4.326,0.168,0.1,52,383,28,139.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,12,30,3.841,0.168,0.1,227,427,28,302.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,13,30,3.448,0.168,0.1,61,374,29,267.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,14,30,3.252,0.168,0.1,824,113,29,453.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,15,30,3.186,0.168,0.1,783,100,28,429.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,16,30,3.143,0.168,0.1,710,83,27,383.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,17,30,3.102,0.168,0.1,558,63,25,406.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,18,30,3.058,0.168,0.1,244,27,23,383.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,19,30,2.998,0.168,0.1,0,0,22,197.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,20,30,2.922,0.168,0.1,0,0,21,23.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,21,30,2.838,0.168,0.1,0,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,22,30,2.756,0.168,0.1,0,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,18,23,30,2.695,0.168,0.1,0,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,0,30,2.671,0.168,0.1,0,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,1,30,2.676,0.168,0.1,0,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,2,30,2.689,0.168,0.1,0,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,3,30,2.708,0.168,0.1,0,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,4,30,2.745,0.168,0.1,0,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,5,30,2.838,0.168,0.1,0,12,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,6,30,3.014,0.168,0.1,431,61,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,7,30,3.225,0.168,0.1,622,90,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,8,30,3.342,0.168,0.1,288,234,22,46.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,9,30,3.337,0.168,0.1,764,134,24,151.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,10,30,3.353,0.168,0.1,0,132,25,336.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,11,30,3.422,0.168,0.1,2,146,26,395.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,12,30,3.432,0.168,0.1,165,430,26,488.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,13,30,3.409,0.168,0.1,414,339,26,499.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,14,30,3.434,0.168,0.1,166,350,25,441.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,15,30,3.48,0.168,0.1,0,84,25,453.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,16,30,3.505,0.168,0.1,0,94,24,290.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,17,30,3.509,0.168,0.1,425,84,22,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,18,30,3.503,0.168,0.1,118,29,20,127.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,19,30,3.455,0.168,0.1,0,0,19,104.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,20,30,3.304,0.168,0.1,0,0,18,11.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,21,30,3.053,0.168,0.1,0,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,22,30,2.8,0.168,0.1,0,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,19,23,30,2.627,0.168,0.1,0,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,0,30,2.526,0.168,0.1,0,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,1,30,2.444,0.168,0.1,0,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,2,30,2.379,0.168,0.1,0,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,3,30,2.34,0.168,0.1,0,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,4,30,2.3,0.168,0.1,0,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,5,30,2.247,0.168,0.1,40,8,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,6,30,2.215,0.168,0.1,385,67,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,7,30,2.232,0.168,0.1,568,107,18,11.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,8,30,2.286,0.168,0.1,664,138,20,92.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,9,30,2.36,0.168,0.1,714,165,23,278.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,10,30,2.456,0.168,0.1,745,183,24,453.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,11,30,2.553,0.168,0.1,777,181,25,557.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,12,30,2.632,0.168,0.1,790,173,26,639.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,13,30,2.687,0.168,0.1,749,186,27,743.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,14,30,2.715,0.168,0.1,719,173,27,708.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,15,30,2.72,0.168,0.1,670,151,27,685.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,16,30,2.709,0.168,0.1,587,121,26,592.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,17,30,2.69,0.168,0.3,442,82,24,418.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,18,30,2.67,0.168,0.6,162,27,22,244.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,19,30,2.654,0.158,0.6,0,0,21,197.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,20,30,2.637,0.158,0.6,0,0,20,34.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,21,30,2.61,0.158,0.7,0,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,22,30,2.549,0.158,0.6,0,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,20,23,30,2.448,0.158,0.4,0,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,0,30,2.328,0.158,0.2,0,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,1,30,2.224,0.158,0.1,0,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,2,30,2.163,0.158,0.1,0,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,3,30,2.167,0.158,0.1,0,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,4,30,2.237,0.158,0.1,0,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,5,30,2.347,0.158,0.1,0,9,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,6,30,2.458,0.158,0.1,392,66,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,7,30,2.563,0.158,0.1,413,125,20,23.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,8,30,2.7,0.158,0.1,10,184,23,151.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,9,30,2.898,0.158,0.1,147,325,25,267.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,10,30,3.142,0.158,0.1,92,374,26,232.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,11,30,3.367,0.158,0.1,794,161,27,209.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,12,30,3.506,0.158,0.1,788,165,27,255.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,13,30,3.545,0.158,0.1,840,121,28,290.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,14,30,3.532,0.158,0.1,813,114,28,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,15,30,3.544,0.158,0.1,0,14,27,244.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,16,30,3.593,0.158,0.1,659,92,26,429.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,17,30,3.631,0.158,0.1,483,70,24,302.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,18,30,3.628,0.158,0.1,156,25,22,371.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,19,30,3.588,0.158,0.1,0,0,21,185.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,20,30,3.523,0.158,0.1,0,0,21,46.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,21,30,3.449,0.158,0.1,0,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,22,30,3.38,0.158,0.1,0,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,21,23,30,3.306,0.158,0.1,0,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,0,30,3.274,0.158,0.1,0,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,1,30,3.426,0.158,0.1,0,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,2,30,3.823,0.158,0.1,0,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,3,30,4.307,0.158,0.1,0,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,4,30,4.599,0.158,0.1,0,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,5,30,4.557,0.158,0.1,0,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,6,30,4.332,0.158,0.1,287,74,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,7,30,4.166,0.158,0.1,517,112,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,8,30,4.17,0.158,0.1,263,234,25,104.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,9,30,4.359,0.158,0.1,444,260,27,255.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,10,30,4.621,0.158,0.1,309,363,28,371.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,11,30,4.748,0.158,0.1,299,400,29,441.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,12,30,4.725,0.158,0.1,464,340,29,604.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,13,30,4.678,0.158,0.1,160,399,29,557.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,14,30,4.696,0.158,0.1,115,341,29,685.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,15,30,4.797,0.158,0.2,12,199,28,464.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,16,30,5.019,0.158,0.2,67,176,26,325.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,17,30,5.276,0.158,0.2,25,94,24,104.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,18,30,5.205,0.158,0.2,0,15,23,46.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,19,30,4.711,0.158,0.2,0,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,20,30,4.165,0.158,0.2,0,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,21,30,3.887,0.158,0.2,0,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,22,22,30,3.804,0.158,0.2,0,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
